date,product_id,product_name,amazon,flipkart,jiomart,blinkit,zepto,dmart_ready
2024-03-05,P013,Surf Excel Detergent 2kg,380.38,391.24,365.19,395.42,396.95,360.82
2024-03-06,P013,Surf Excel Detergent 2kg,386.69,397.8,375.25,400.71,408.2,375.1
2024-03-07,P013,Surf Excel Detergent 2kg,393.89,405.05,388.36,407.06,408.98,383.42
2024-03-08,P013,Surf Excel Detergent 2kg,383.83,397.98,373.1,400.09,393.22,370.78
2024-03-09,P013,Surf Excel Detergent 2kg,381.61,387.2,365.66,394.1,395.61,364.96
2024-03-10,P013,Surf Excel Detergent 2kg,378.65,386.06,371.81,391.84,391.05,360.53
2024-03-11,P013,Surf Excel Detergent 2kg,384.84,387.63,368.82,394.77,394.63,360.5
2024-03-12,P013,Surf Excel Detergent 2kg,401.68,406.31,384.75,410.18,414.5,383.37
2024-03-13,P013,Surf Excel Detergent 2kg,378.34,389.85,364.84,391.38,388.85,359.63
2024-03-14,P013,Surf Excel Detergent 2kg,378.69,387.85,370.79,399.05,393.65,359.54
2024-03-15,P013,Surf Excel Detergent 2kg,386.35,396.48,377.16,400.62,398.25,365.97
2024-03-16,P013,Surf Excel Detergent 2kg,402.88,402.86,386.07,411.44,409.0,379.19
2024-03-17,P013,Surf Excel Detergent 2kg,389.9,405.05,377.39,410.45,401.9,376.37
2024-03-18,P013,Surf Excel Detergent 2kg,381.99,382.95,362.72,397.81,397.04,360.12
2024-03-19,P013,Surf Excel Detergent 2kg,386.76,391.84,372.34,398.5,403.51,372.4
2024-03-20,P013,Surf Excel Detergent 2kg,386.71,397.25,376.9,401.92,401.48,365.75
2024-03-21,P013,Surf Excel Detergent 2kg,398.07,405.1,378.17,410.81,407.31,377.34
2024-03-22,P013,Surf Excel Detergent 2kg,397.82,399.36,378.08,406.22,407.78,380.27
2024-03-23,P013,Surf Excel Detergent 2kg,393.87,398.49,381.81,411.52,404.15,380.56
2024-03-24,P013,Surf Excel Detergent 2kg,395.71,406.19,385.32,415.78,408.49,382.81
2024-03-25,P013,Surf Excel Detergent 2kg,390.11,405.78,386.85,409.46,404.35,374.73
2024-03-26,P013,Surf Excel Detergent 2kg,388.36,397.86,373.12,406.53,397.08,372.96
2024-03-27,P013,Surf Excel Detergent 2kg,395.92,402.69,380.91,402.32,399.61,377.51
2024-03-28,P013,Surf Excel Detergent 2kg,391.66,402.51,385.81,414.98,409.05,377.0
2024-03-29,P013,Surf Excel Detergent 2kg,393.13,399.78,379.33,406.69,406.26,371.49
2024-03-30,P013,Surf Excel Detergent 2kg,394.07,401.36,383.25,411.55,406.11,380.28
2024-03-31,P013,Surf Excel Detergent 2kg,396.35,405.58,381.87,405.22,403.68,376.9
2024-04-01,P013,Surf Excel Detergent 2kg,391.72,397.17,375.96,404.85,405.63,371.03
2024-04-02,P013,Surf Excel Detergent 2kg,386.72,397.69,379.4,407.8,402.48,369.65
2024-04-03,P013,Surf Excel Detergent 2kg,400.11,410.69,387.8,421.88,417.66,389.86
2024-04-04,P013,Surf Excel Detergent 2kg,397.97,402.39,380.01,411.75,402.88,375.44
2024-04-05,P013,Surf Excel Detergent 2kg,395.1,403.06,380.0,411.51,413.0,374.9
2024-04-06,P013,Surf Excel Detergent 2kg,396.35,402.48,376.92,411.1,403.59,369.73
2024-04-07,P013,Surf Excel Detergent 2kg,399.21,407.15,386.86,407.35,406.07,378.91
2024-04-08,P013,Surf Excel Detergent 2kg,393.81,395.18,381.49,408.91,401.5,375.76
2024-04-09,P013,Surf Excel Detergent 2kg,394.41,402.19,375.15,404.09,398.85,367.48
2024-04-10,P013,Surf Excel Detergent 2kg,390.4,399.32,378.27,408.78,408.38,368.69
2024-04-11,P013,Surf Excel Detergent 2kg,401.81,405.47,392.64,421.29,417.7,386.92
2024-04-12,P013,Surf Excel Detergent 2kg,395.48,398.34,380.55,413.94,411.04,372.89
2024-04-13,P013,Surf Excel Detergent 2kg,398.13,405.71,379.53,409.39,404.56,372.64
2024-04-14,P013,Surf Excel Detergent 2kg,383.86,391.48,375.57,404.15,396.04,364.21
2024-04-15,P013,Surf Excel Detergent 2kg,404.43,405.74,387.23,417.41,413.69,388.9
2024-04-16,P013,Surf Excel Detergent 2kg,406.64,408.22,394.28,413.63,418.25,385.22
2024-04-17,P013,Surf Excel Detergent 2kg,396.92,402.39,389.25,412.06,407.83,385.3
2024-04-18,P013,Surf Excel Detergent 2kg,397.29,411.62,387.3,413.98,414.73,379.18
2024-04-19,P013,Surf Excel Detergent 2kg,391.48,391.03,376.69,406.63,404.3,369.35
2024-04-20,P013,Surf Excel Detergent 2kg,401.43,413.92,395.9,422.2,412.81,381.89
2024-04-21,P013,Surf Excel Detergent 2kg,390.88,392.19,378.5,399.91,404.37,372.05
2024-04-22,P013,Surf Excel Detergent 2kg,399.51,409.82,383.34,410.35,407.87,377.18
2024-04-23,P013,Surf Excel Detergent 2kg,390.34,396.8,379.16,408.12,405.02,374.85
2024-04-24,P013,Surf Excel Detergent 2kg,388.05,392.32,372.79,400.07,400.18,368.47
2024-04-25,P013,Surf Excel Detergent 2kg,408.11,412.68,389.45,420.25,415.11,389.6
2024-04-26,P013,Surf Excel Detergent 2kg,401.35,407.29,393.32,414.4,412.1,385.58
2024-04-27,P013,Surf Excel Detergent 2kg,385.32,395.38,375.16,397.13,395.91,367.35
2024-04-28,P013,Surf Excel Detergent 2kg,405.05,407.52,390.1,421.18,416.82,381.65
2024-04-29,P013,Surf Excel Detergent 2kg,383.52,388.57,370.42,396.57,395.23,367.54
2024-04-30,P013,Surf Excel Detergent 2kg,387.83,393.42,376.4,400.18,399.97,368.06
2024-05-01,P013,Surf Excel Detergent 2kg,380.55,384.99,366.93,398.07,395.87,364.72
2024-05-02,P013,Surf Excel Detergent 2kg,382.03,388.52,370.22,395.69,395.27,361.49
2024-05-03,P013,Surf Excel Detergent 2kg,381.77,389.04,372.7,402.76,399.53,361.85
2024-05-04,P013,Surf Excel Detergent 2kg,377.73,388.18,371.66,392.65,395.88,360.48
2024-05-05,P013,Surf Excel Detergent 2kg,396.56,407.01,385.71,410.68,413.42,382.97
2024-05-06,P013,Surf Excel Detergent 2kg,391.93,402.37,384.85,414.26,410.36,378.4
2024-05-07,P013,Surf Excel Detergent 2kg,389.59,397.58,374.25,400.97,396.32,371.59
2024-05-08,P013,Surf Excel Detergent 2kg,378.3,388.91,365.86,391.67,394.82,361.58
2024-05-09,P013,Surf Excel Detergent 2kg,398.98,406.33,384.85,414.83,415.07,382.49
2024-05-10,P013,Surf Excel Detergent 2kg,398.14,408.6,380.49,415.45,409.5,377.15
2024-05-11,P013,Surf Excel Detergent 2kg,399.69,407.37,386.33,406.49,410.56,377.8
2024-05-12,P013,Surf Excel Detergent 2kg,376.95,392.77,370.88,396.91,389.73,360.36
2024-05-13,P013,Surf Excel Detergent 2kg,387.86,393.25,381.88,400.57,400.91,368.01
2024-05-14,P013,Surf Excel Detergent 2kg,387.84,387.7,376.35,394.83,401.28,369.01
2024-05-15,P013,Surf Excel Detergent 2kg,384.12,398.3,377.41,395.82,399.17,368.81
2024-05-16,P013,Surf Excel Detergent 2kg,397.46,400.31,380.14,411.36,408.34,374.2
2024-05-17,P013,Surf Excel Detergent 2kg,375.26,385.4,369.62,390.04,395.59,363.94
2024-05-18,P013,Surf Excel Detergent 2kg,388.7,391.77,374.7,399.98,395.29,367.76
2024-05-19,P013,Surf Excel Detergent 2kg,398.46,407.31,387.76,409.12,414.1,375.12
2024-05-20,P013,Surf Excel Detergent 2kg,380.55,394.29,375.1,395.49,397.04,361.79
2024-05-21,P013,Surf Excel Detergent 2kg,389.1,397.64,377.92,399.82,399.45,370.34
2024-05-22,P013,Surf Excel Detergent 2kg,394.13,399.64,381.56,407.4,405.63,377.27
2024-05-23,P013,Surf Excel Detergent 2kg,389.73,390.56,370.86,400.22,395.43,369.2
2024-05-24,P013,Surf Excel Detergent 2kg,396.24,398.35,379.33,404.22,407.38,380.45
2024-05-25,P013,Surf Excel Detergent 2kg,388.83,401.84,385.27,409.46,405.71,376.23
2024-05-26,P013,Surf Excel Detergent 2kg,391.13,401.95,380.5,410.14,407.82,372.88
2024-05-27,P013,Surf Excel Detergent 2kg,389.74,391.1,375.18,400.31,405.0,368.74
2024-05-28,P013,Surf Excel Detergent 2kg,387.79,395.02,379.27,407.22,405.96,373.85
2024-05-29,P013,Surf Excel Detergent 2kg,384.33,399.34,375.29,397.66,404.73,371.94
2024-05-30,P013,Surf Excel Detergent 2kg,382.62,393.83,368.28,403.1,399.98,366.64
2024-05-31,P013,Surf Excel Detergent 2kg,394.63,405.47,381.28,405.78,401.0,375.4
2024-06-01,P013,Surf Excel Detergent 2kg,405.38,408.63,390.69,414.3,411.17,382.71
2024-06-02,P013,Surf Excel Detergent 2kg,391.56,398.83,382.33,405.17,402.97,371.31
2024-06-03,P013,Surf Excel Detergent 2kg,398.14,406.05,387.35,407.09,405.27,373.25
2024-06-04,P013,Surf Excel Detergent 2kg,404.32,403.06,391.44,412.77,408.43,380.34
2024-06-05,P013,Surf Excel Detergent 2kg,400.06,402.0,381.66,407.02,404.47,382.03
2024-06-06,P013,Surf Excel Detergent 2kg,400.61,404.51,390.27,410.51,416.06,379.1
2024-06-07,P013,Surf Excel Detergent 2kg,381.83,391.11,369.06,390.45,392.55,361.83
2024-06-08,P013,Surf Excel Detergent 2kg,394.2,401.23,381.84,412.29,409.75,379.53
2024-06-09,P013,Surf Excel Detergent 2kg,386.21,399.88,380.9,398.9,396.9,367.46
2024-06-10,P013,Surf Excel Detergent 2kg,396.63,398.65,377.73,406.49,406.38,376.68
2024-06-11,P013,Surf Excel Detergent 2kg,386.1,396.15,380.45,406.0,404.51,375.67
2024-06-12,P013,Surf Excel Detergent 2kg,386.24,403.22,380.36,406.4,408.46,368.81
2024-06-13,P013,Surf Excel Detergent 2kg,396.65,405.31,380.3,409.38,414.76,376.94
2024-06-14,P013,Surf Excel Detergent 2kg,406.85,406.72,387.51,417.97,416.66,389.81
2024-06-15,P013,Surf Excel Detergent 2kg,390.37,388.94,371.22,404.38,402.02,366.55
2024-06-16,P013,Surf Excel Detergent 2kg,390.91,396.95,378.03,401.16,401.03,372.05
2024-06-17,P013,Surf Excel Detergent 2kg,395.88,395.54,379.03,405.28,402.91,377.73
2024-06-18,P013,Surf Excel Detergent 2kg,388.73,398.69,374.73,405.56,403.78,368.95
2024-06-19,P013,Surf Excel Detergent 2kg,383.42,398.52,379.66,399.1,395.77,365.59
2024-06-20,P013,Surf Excel Detergent 2kg,404.43,410.89,384.58,412.89,410.74,378.1
2024-06-21,P013,Surf Excel Detergent 2kg,401.87,411.54,387.82,411.9,415.14,387.55
2024-06-22,P013,Surf Excel Detergent 2kg,388.12,395.51,371.01,405.59,400.79,372.64
2024-06-23,P013,Surf Excel Detergent 2kg,388.56,403.3,380.28,404.2,407.67,373.99
2024-06-24,P013,Surf Excel Detergent 2kg,391.85,395.11,376.6,406.71,401.0,371.41
2024-06-25,P013,Surf Excel Detergent 2kg,401.71,403.18,390.9,414.16,410.68,377.25
2024-06-26,P013,Surf Excel Detergent 2kg,380.06,397.08,375.56,397.32,399.85,370.77
2024-06-27,P013,Surf Excel Detergent 2kg,383.68,389.15,371.95,399.54,402.0,365.24
2024-06-28,P013,Surf Excel Detergent 2kg,393.81,405.31,376.84,407.65,408.04,377.78
2024-06-29,P013,Surf Excel Detergent 2kg,397.85,404.88,384.43,411.93,415.34,380.62
2024-06-30,P013,Surf Excel Detergent 2kg,390.94,401.09,385.55,408.17,405.28,375.31
2024-07-01,P013,Surf Excel Detergent 2kg,394.53,404.13,380.11,411.14,410.08,376.12
2024-07-02,P013,Surf Excel Detergent 2kg,387.84,396.97,381.7,407.45,405.55,372.15
2024-07-03,P013,Surf Excel Detergent 2kg,390.15,395.15,375.44,407.74,404.08,372.1
2024-07-04,P013,Surf Excel Detergent 2kg,394.79,396.97,383.86,408.97,407.85,372.56
2024-07-05,P013,Surf Excel Detergent 2kg,399.63,410.37,387.02,411.0,415.65,376.77
2024-07-06,P013,Surf Excel Detergent 2kg,390.24,405.76,385.65,404.34,407.52,372.01
2024-07-07,P013,Surf Excel Detergent 2kg,393.63,398.26,379.89,408.04,408.09,368.42
2024-07-08,P013,Surf Excel Detergent 2kg,384.99,395.68,370.13,398.03,402.1,366.15
2024-07-09,P013,Surf Excel Detergent 2kg,390.27,404.69,380.76,407.37,403.98,375.52
2024-07-10,P013,Surf Excel Detergent 2kg,402.19,413.45,385.39,417.77,415.6,385.4
2024-07-11,P013,Surf Excel Detergent 2kg,399.8,414.77,392.82,421.28,415.16,380.04
2024-07-12,P013,Surf Excel Detergent 2kg,402.5,406.75,393.24,411.86,409.49,384.39
2024-07-13,P013,Surf Excel Detergent 2kg,404.58,415.87,397.69,418.81,419.41,387.17
2024-07-14,P013,Surf Excel Detergent 2kg,409.7,411.49,396.6,421.28,418.85,392.55
2024-07-15,P013,Surf Excel Detergent 2kg,408.3,410.06,392.27,419.82,415.64,383.37
2024-07-16,P013,Surf Excel Detergent 2kg,402.26,408.07,394.51,414.44,418.83,384.36
2024-07-17,P013,Surf Excel Detergent 2kg,396.25,402.16,381.68,409.31,403.03,372.79
2024-07-18,P013,Surf Excel Detergent 2kg,408.29,409.32,390.5,417.46,414.17,380.56
2024-07-19,P013,Surf Excel Detergent 2kg,399.49,409.41,390.65,413.32,413.47,384.29
2024-07-20,P013,Surf Excel Detergent 2kg,389.71,399.52,380.75,410.44,406.1,374.84
2024-07-21,P013,Surf Excel Detergent 2kg,397.86,405.17,389.24,420.14,416.45,385.85
2024-07-22,P013,Surf Excel Detergent 2kg,400.23,414.44,394.66,416.3,419.13,385.58
2024-07-23,P013,Surf Excel Detergent 2kg,396.72,400.94,384.01,403.39,409.27,377.15
2024-07-24,P013,Surf Excel Detergent 2kg,393.88,399.98,382.55,407.02,405.34,372.77
2024-07-25,P013,Surf Excel Detergent 2kg,392.2,397.55,384.4,409.45,402.41,374.27
2024-07-26,P013,Surf Excel Detergent 2kg,391.66,395.42,383.27,411.31,400.79,378.17
2024-07-27,P013,Surf Excel Detergent 2kg,410.86,411.65,395.28,420.03,417.86,392.92
2024-07-28,P013,Surf Excel Detergent 2kg,406.22,407.13,390.03,416.65,420.87,382.03
2024-07-29,P013,Surf Excel Detergent 2kg,394.49,411.01,386.25,416.31,416.83,384.07
2024-07-30,P013,Surf Excel Detergent 2kg,392.4,399.04,381.45,409.9,403.04,375.15
2024-07-31,P013,Surf Excel Detergent 2kg,396.36,403.3,384.18,410.76,408.35,378.23
2024-08-01,P013,Surf Excel Detergent 2kg,407.26,412.06,391.8,421.71,418.22,385.21
2024-08-02,P013,Surf Excel Detergent 2kg,392.08,406.07,387.27,413.82,409.12,372.72
2024-08-03,P013,Surf Excel Detergent 2kg,391.64,392.58,381.11,399.07,406.17,366.96
2024-08-04,P013,Surf Excel Detergent 2kg,395.46,405.51,378.96,405.46,401.31,374.22
2024-08-05,P013,Surf Excel Detergent 2kg,395.44,401.63,384.57,412.66,407.02,374.48
2024-08-06,P013,Surf Excel Detergent 2kg,408.36,409.71,394.39,421.92,419.98,388.24
2024-08-07,P013,Surf Excel Detergent 2kg,405.77,417.07,398.87,420.93,414.92,385.43
2024-08-08,P013,Surf Excel Detergent 2kg,393.4,409.57,388.59,407.64,408.42,382.89
2024-08-09,P013,Surf Excel Detergent 2kg,403.77,412.58,390.84,421.57,418.19,390.82
2024-08-10,P013,Surf Excel Detergent 2kg,402.73,402.98,382.83,416.62,408.38,380.69
2024-08-11,P013,Surf Excel Detergent 2kg,397.84,408.33,383.13,409.96,416.3,381.36
2024-08-12,P013,Surf Excel Detergent 2kg,391.21,399.3,378.67,408.28,405.73,378.15
2024-08-13,P013,Surf Excel Detergent 2kg,396.17,403.19,382.36,412.07,416.17,385.79
2024-08-14,P013,Surf Excel Detergent 2kg,408.8,417.78,395.67,423.16,417.58,385.44
2024-08-15,P013,Surf Excel Detergent 2kg,392.28,393.31,375.19,399.89,399.31,376.12
2024-08-16,P013,Surf Excel Detergent 2kg,401.41,406.51,390.38,415.05,411.25,382.91
2024-08-17,P013,Surf Excel Detergent 2kg,399.44,402.93,380.2,412.31,409.6,374.87
2024-08-18,P013,Surf Excel Detergent 2kg,401.41,411.06,389.19,413.18,416.62,381.54
2024-08-19,P013,Surf Excel Detergent 2kg,408.34,413.54,399.39,420.16,426.03,390.03
2024-08-20,P013,Surf Excel Detergent 2kg,391.37,397.47,377.85,410.5,405.99,375.98
2024-08-21,P013,Surf Excel Detergent 2kg,396.43,400.24,384.07,405.55,409.33,371.59
2024-08-22,P013,Surf Excel Detergent 2kg,388.18,395.56,375.61,403.83,397.65,370.12
2024-08-23,P013,Surf Excel Detergent 2kg,409.72,413.79,399.59,420.94,418.38,387.38
2024-08-24,P013,Surf Excel Detergent 2kg,399.22,407.07,394.08,414.11,410.8,384.18
2024-08-25,P013,Surf Excel Detergent 2kg,405.38,404.64,385.95,416.28,417.62,380.85
2024-08-26,P013,Surf Excel Detergent 2kg,394.12,394.94,376.27,408.61,408.43,373.98
2024-08-27,P013,Surf Excel Detergent 2kg,402.04,404.11,391.89,418.19,412.2,377.15
2024-08-28,P013,Surf Excel Detergent 2kg,401.94,405.28,391.53,411.93,412.5,379.8
2024-08-29,P013,Surf Excel Detergent 2kg,403.24,408.62,386.83,412.65,414.58,382.13
2024-08-30,P013,Surf Excel Detergent 2kg,413.24,420.89,395.05,425.6,421.26,395.13
2024-08-31,P013,Surf Excel Detergent 2kg,411.23,415.9,400.25,418.02,420.16,389.36
2024-09-01,P013,Surf Excel Detergent 2kg,397.36,407.5,391.04,412.19,413.1,384.77
2024-09-02,P013,Surf Excel Detergent 2kg,393.36,401.53,377.56,411.66,407.35,376.66
2024-09-03,P013,Surf Excel Detergent 2kg,389.08,395.65,375.18,403.81,401.05,368.01
2024-09-04,P013,Surf Excel Detergent 2kg,396.19,399.11,383.76,409.64,403.44,374.66
2024-09-05,P013,Surf Excel Detergent 2kg,398.07,404.54,390.25,416.36,409.64,381.34
2024-09-06,P013,Surf Excel Detergent 2kg,400.12,405.15,389.33,412.95,411.41,378.56
2024-09-07,P013,Surf Excel Detergent 2kg,404.45,408.95,387.89,422.83,418.23,388.94
2024-09-08,P013,Surf Excel Detergent 2kg,399.78,401.34,388.59,410.27,409.83,377.04
2024-09-09,P013,Surf Excel Detergent 2kg,390.59,404.17,381.46,412.04,411.59,378.36
2024-09-10,P013,Surf Excel Detergent 2kg,393.18,408.6,386.52,414.05,411.29,376.51
2024-09-11,P013,Surf Excel Detergent 2kg,409.77,416.04,399.45,421.39,418.63,388.9
2024-09-12,P013,Surf Excel Detergent 2kg,395.3,399.42,386.43,406.57,408.01,376.9
2024-09-13,P013,Surf Excel Detergent 2kg,398.89,413.07,389.47,414.63,419.33,386.08
2024-09-14,P013,Surf Excel Detergent 2kg,407.96,417.71,395.75,423.13,425.09,395.79
2024-09-15,P013,Surf Excel Detergent 2kg,409.06,413.35,392.36,417.46,417.2,389.55
2024-09-16,P013,Surf Excel Detergent 2kg,401.79,416.76,393.44,425.01,415.38,389.94
2024-09-17,P013,Surf Excel Detergent 2kg,395.72,405.29,386.67,411.35,407.36,380.59
2024-09-18,P013,Surf Excel Detergent 2kg,388.59,395.41,378.31,409.95,407.45,369.18
2024-09-19,P013,Surf Excel Detergent 2kg,412.39,414.85,400.37,428.03,426.32,386.2
2024-09-20,P013,Surf Excel Detergent 2kg,405.18,412.39,389.26,422.36,413.66,382.67
2024-09-21,P013,Surf Excel Detergent 2kg,397.39,413.87,384.53,420.08,418.19,387.3
2024-09-22,P013,Surf Excel Detergent 2kg,403.68,411.29,391.02,419.22,415.56,387.4
2024-09-23,P013,Surf Excel Detergent 2kg,405.82,421.69,394.45,426.08,425.43,392.87
2024-09-24,P013,Surf Excel Detergent 2kg,407.17,414.08,399.51,421.35,416.11,389.37
2024-09-25,P013,Surf Excel Detergent 2kg,404.44,411.6,393.16,419.74,409.88,380.41
2024-09-26,P013,Surf Excel Detergent 2kg,411.16,422.5,397.7,426.33,422.37,398.34
2024-09-27,P013,Surf Excel Detergent 2kg,387.91,398.5,383.67,401.87,405.14,374.53
2024-09-28,P013,Surf Excel Detergent 2kg,391.59,400.1,375.59,412.28,402.7,373.04
2024-09-29,P013,Surf Excel Detergent 2kg,398.74,407.48,381.84,408.77,408.38,380.7
2024-09-30,P013,Surf Excel Detergent 2kg,395.99,404.65,387.82,410.09,411.63,375.41
2024-10-01,P013,Surf Excel Detergent 2kg,411.09,425.33,402.16,427.21,430.3,399.72
2024-10-02,P013,Surf Excel Detergent 2kg,427.29,427.41,415.49,441.97,434.86,403.73
2024-10-03,P013,Surf Excel Detergent 2kg,409.36,415.46,397.26,423.92,427.48,393.0
2024-10-04,P013,Surf Excel Detergent 2kg,408.65,417.84,403.62,426.77,426.89,393.88
2024-10-05,P013,Surf Excel Detergent 2kg,423.8,431.2,403.2,438.61,436.55,397.63
2024-10-06,P013,Surf Excel Detergent 2kg,423.3,437.3,416.16,439.21,434.89,409.37
2024-10-07,P013,Surf Excel Detergent 2kg,419.52,432.43,411.78,432.74,437.01,398.17
2024-10-08,P013,Surf Excel Detergent 2kg,418.26,429.05,402.13,432.03,429.61,402.53
2024-10-09,P013,Surf Excel Detergent 2kg,409.29,420.3,401.39,430.27,429.09,396.32
2024-10-10,P013,Surf Excel Detergent 2kg,402.48,408.68,394.69,423.24,416.0,389.4
2024-10-11,P013,Surf Excel Detergent 2kg,418.02,428.35,403.3,434.35,434.06,399.22
2024-10-12,P013,Surf Excel Detergent 2kg,407.41,418.47,399.35,423.24,415.68,388.01
2024-10-13,P013,Surf Excel Detergent 2kg,415.03,425.55,404.95,429.15,430.75,400.14
2024-10-14,P013,Surf Excel Detergent 2kg,423.18,435.02,417.87,438.15,439.08,404.47
2024-10-15,P013,Surf Excel Detergent 2kg,416.67,425.39,408.77,431.99,428.2,402.0
2024-10-16,P013,Surf Excel Detergent 2kg,417.4,424.2,404.32,436.03,427.52,396.06
2024-10-17,P013,Surf Excel Detergent 2kg,411.02,413.36,392.69,420.45,418.38,390.13
2024-10-18,P013,Surf Excel Detergent 2kg,421.53,433.71,414.06,438.91,437.09,399.2
2024-10-19,P013,Surf Excel Detergent 2kg,414.34,426.97,406.79,429.97,427.47,392.16
2024-10-20,P013,Surf Excel Detergent 2kg,430.07,436.36,413.89,444.69,441.42,410.64
2024-10-21,P013,Surf Excel Detergent 2kg,425.65,439.19,412.26,448.04,442.51,414.0
2024-10-22,P013,Surf Excel Detergent 2kg,405.34,412.6,397.14,420.42,423.27,388.28
2024-10-23,P013,Surf Excel Detergent 2kg,404.97,414.47,395.67,421.02,414.4,384.99
2024-10-24,P013,Surf Excel Detergent 2kg,401.93,417.14,397.0,422.63,423.05,391.86
2024-10-25,P013,Surf Excel Detergent 2kg,411.78,423.23,402.16,428.62,423.46,390.0
2024-10-26,P013,Surf Excel Detergent 2kg,415.96,421.69,403.79,425.98,427.94,397.87
2024-10-27,P013,Surf Excel Detergent 2kg,415.46,414.15,396.29,422.26,426.73,393.39
2024-10-28,P013,Surf Excel Detergent 2kg,427.1,431.02,412.7,441.67,436.78,402.91
2024-10-29,P013,Surf Excel Detergent 2kg,419.23,427.46,403.7,433.99,434.72,395.34
2024-10-30,P013,Surf Excel Detergent 2kg,428.98,436.33,414.18,435.33,433.9,408.18
2024-10-31,P013,Surf Excel Detergent 2kg,424.04,439.98,416.0,438.98,441.23,409.53
2024-11-01,P013,Surf Excel Detergent 2kg,426.41,429.28,414.78,440.41,436.5,402.5
2024-11-02,P013,Surf Excel Detergent 2kg,411.79,419.47,398.68,424.98,429.25,394.12
2024-11-03,P013,Surf Excel Detergent 2kg,405.71,413.01,397.89,423.01,415.5,384.67
2024-11-04,P013,Surf Excel Detergent 2kg,415.04,416.45,396.34,429.06,430.07,391.12
2024-11-05,P013,Surf Excel Detergent 2kg,410.07,421.28,398.25,424.95,430.29,397.46
2024-11-06,P013,Surf Excel Detergent 2kg,432.6,438.91,416.18,442.19,438.81,407.63
2024-11-07,P013,Surf Excel Detergent 2kg,412.82,416.44,397.27,431.76,428.01,397.19
2024-11-08,P013,Surf Excel Detergent 2kg,415.33,423.92,404.19,433.71,428.48,402.83
2024-11-09,P013,Surf Excel Detergent 2kg,408.25,419.63,405.43,427.2,427.68,391.03
2024-11-10,P013,Surf Excel Detergent 2kg,406.0,418.74,401.39,423.08,419.82,387.48
2024-11-11,P013,Surf Excel Detergent 2kg,415.63,424.02,407.41,440.29,437.7,401.48
2024-11-12,P013,Surf Excel Detergent 2kg,414.66,423.28,404.53,424.74,429.48,398.2
2024-11-13,P013,Surf Excel Detergent 2kg,420.15,423.24,403.05,433.16,428.46,398.56
2024-11-14,P013,Surf Excel Detergent 2kg,423.04,430.19,413.04,440.11,439.14,407.17
2024-11-15,P013,Surf Excel Detergent 2kg,421.41,434.07,415.38,436.63,443.81,403.37
2024-11-16,P013,Surf Excel Detergent 2kg,419.74,431.2,417.18,438.89,441.94,405.97
2024-11-17,P013,Surf Excel Detergent 2kg,416.71,427.78,407.75,434.1,434.23,395.93
2024-11-18,P013,Surf Excel Detergent 2kg,417.14,430.52,409.11,437.1,428.13,402.04
2024-11-19,P013,Surf Excel Detergent 2kg,419.28,424.94,408.11,436.47,436.21,404.61
2024-11-20,P013,Surf Excel Detergent 2kg,414.82,415.56,404.77,426.57,427.94,398.8
2024-11-21,P013,Surf Excel Detergent 2kg,433.75,441.37,416.88,441.97,442.2,416.2
2024-11-22,P013,Surf Excel Detergent 2kg,415.34,426.69,405.34,430.76,423.81,395.89
2024-11-23,P013,Surf Excel Detergent 2kg,428.72,433.56,413.22,444.15,442.17,408.73
2024-11-24,P013,Surf Excel Detergent 2kg,417.03,420.96,408.7,435.01,427.14,404.58
2024-11-25,P013,Surf Excel Detergent 2kg,412.06,420.92,404.52,428.21,432.29,394.01
2024-11-26,P013,Surf Excel Detergent 2kg,429.5,435.88,411.15,440.43,441.83,408.01
2024-11-27,P013,Surf Excel Detergent 2kg,425.91,441.29,418.2,446.32,447.0,412.96
2024-11-28,P013,Surf Excel Detergent 2kg,433.27,434.3,418.94,445.58,445.28,415.01
2024-11-29,P013,Surf Excel Detergent 2kg,431.26,440.1,422.15,447.97,446.53,417.07
2024-11-30,P013,Surf Excel Detergent 2kg,418.61,420.29,407.76,435.62,430.49,399.24
2024-12-01,P013,Surf Excel Detergent 2kg,418.24,423.77,399.82,429.85,425.74,397.38
2024-12-02,P013,Surf Excel Detergent 2kg,408.85,412.41,395.69,419.55,416.18,391.73
2024-12-03,P013,Surf Excel Detergent 2kg,417.33,420.35,405.92,429.69,426.29,393.39
2024-12-04,P013,Surf Excel Detergent 2kg,408.4,419.16,397.39,427.81,425.9,387.87
2024-12-05,P013,Surf Excel Detergent 2kg,412.37,428.47,403.17,430.71,426.66,402.61
2024-12-06,P013,Surf Excel Detergent 2kg,425.7,424.41,404.35,434.66,434.63,399.33
2024-12-07,P013,Surf Excel Detergent 2kg,414.02,420.46,401.94,425.55,422.11,395.21
2024-12-08,P013,Surf Excel Detergent 2kg,409.14,417.58,390.71,419.03,417.55,387.94
2024-12-09,P013,Surf Excel Detergent 2kg,412.16,418.44,400.26,426.98,427.9,394.26
2024-12-10,P013,Surf Excel Detergent 2kg,411.69,419.89,404.98,434.02,424.07,394.31
2024-12-11,P013,Surf Excel Detergent 2kg,415.97,417.46,405.89,424.65,426.05,399.43
2024-12-12,P013,Surf Excel Detergent 2kg,414.88,427.49,404.53,437.34,427.06,397.84
2024-12-13,P013,Surf Excel Detergent 2kg,407.8,416.15,395.25,419.39,416.72,382.61
